File Name,UVLED ID,Average Current (A),Current Standard Deviation (A),UVLED Current Amplitude (mA),UVLED Displacement (m),UVLED Pulse Frequency (Hz),Background Corrected Current (A),Corrected Current Standard Deviation (A),Flux (photons/mm^2),Flux Error
2017-05-18_frequency-208.csv,ID 8 WL=355nm,-1.96614972667e-08,1.94201657012e-11,40.0,close,2400,-1,-1,112381.94326675702,414.11033664484484
2017-05-18_frequency-209.csv,ID 8 WL=355nm,-3.836376e-08,5.15755691518e-12,40.0,close,4700,-1,-1,209124.15412405925,742.9228994495986
2017-05-18_frequency-21.csv,ID 8 WL=355nm,-6.05613756e-08,1.14968053232e-11,40.0,close,7450,-1,-1,312801.81851478835,1112.0330419096026
2017-05-18_frequency-210.csv,ID 8 WL=355nm,-6.54534807333e-08,1.25797379992e-11,40.0,close,8050,-1,-1,334242.9235343646,1188.3000340793135
2017-05-18_frequency-211.csv,ID 8 WL=355nm,-1.19195384667e-08,4.49011042725e-12,40.0,close,1450,-1,-1,69524.89688305548,248.19905376233433
2017-05-18_frequency-212.csv,ID 8 WL=355nm,-2.86364034667e-08,8.76366620288e-12,40.0,close,3500,-1,-1,159965.29718873574,569.9829948418012
2017-05-18_frequency-213.csv,ID 8 WL=355nm,-3.95686524667e-08,5.76891889776e-12,40.0,close,4850,-1,-1,215042.52366168748,764.0444897933567
2017-05-18_frequency-214.csv,ID 8 WL=355nm,-9.82557594667e-08,2.52719195363e-11,40.0,close,12100,-1,-1,466134.16056528373,1659.113816962287
2017-05-18_frequency-215.csv,ID 8 WL=355nm,-9.70248403333e-08,2.53893130383e-11,40.0,close,11950,-1,-1,461507.8817950931,1642.7979424997238
2017-05-18_frequency-216.csv,ID 8 WL=355nm,-6.60537351333e-09,3.33117395624e-11,40.0,close,800,-1,-1,39075.49073029069,240.99041267994062
2017-05-18_frequency-217.csv,ID 8 WL=355nm,-5.21769169333e-08,6.02282380579e-12,40.0,close,6400,-1,-1,275005.79965749156,976.7865442850984
2017-05-18_frequency-218.csv,ID 8 WL=355nm,-4.81349295333e-08,8.13922202152e-12,40.0,close,5900,-1,-1,256196.27448318628,910.5279044880774
2017-05-18_frequency-219.csv,ID 8 WL=355nm,-4.97448002667e-08,1.59076918362e-12,40.0,close,6100,-1,-1,263727.58456261747,936.2709097795108
2017-05-18_frequency-22.csv,ID 8 WL=355nm,-9.88816616667e-08,2.77610511428e-11,40.0,close,12200,-1,-1,468282.74786186044,1667.5942960472423
2017-05-18_frequency-220.csv,ID 8 WL=355nm,-4.14123251333e-10,3.21182303193e-11,40.0,close,50,-1,-1,2490.659646333912,193.37078265715763
2017-05-18_frequency-221.csv,ID 8 WL=355nm,-9.05251161333e-09,1.88650847436e-12,40.0,close,1100,-1,-1,53203.22479550085,189.19659916274512
2017-05-18_frequency-222.csv,ID 8 WL=355nm,-1.07083496667e-08,2.44606048553e-11,40.0,close,1300,-1,-1,62662.76199542564,264.5253589073541
2017-05-18_frequency-223.csv,ID 8 WL=355nm,-6.22790501333e-08,1.16710367998e-11,40.0,close,7650,-1,-1,320450.70795546874,1139.1839417122176
2017-05-18_frequency-224.csv,ID 8 WL=355nm,-8.48937846e-08,2.33443932064e-11,40.0,close,10450,-1,-1,414737.6273966991,1476.728982448861
2017-05-18_frequency-225.csv,ID 8 WL=355nm,-1.51770326e-08,7.67217096003e-12,40.0,close,1850,-1,-1,87768.83848323427,314.7224882531022
2017-05-18_frequency-226.csv,ID 8 WL=355nm,-2.53686678667e-08,1.55210546285e-11,40.0,close,3100,-1,-1,142891.02236644825,514.7414516318966
2017-05-18_frequency-227.csv,ID 8 WL=355nm,-6.91377355333e-08,1.58623932846e-11,40.0,close,8500,-1,-1,350084.72941690695,1245.3935902462667
2017-05-18_frequency-228.csv,ID 8 WL=355nm,-7.59952414e-08,1.8629671961e-11,40.0,close,9350,-1,-1,378785.1976179995,1347.8897032014213
2017-05-18_frequency-229.csv,ID 8 WL=355nm,-1.23291371333e-08,1.83572863767e-11,40.0,close,1500,-1,-1,71836.62412403505,276.5423419115937
2017-05-18_frequency-23.csv,ID 8 WL=355nm,-6.73432003333e-08,1.18371764323e-11,40.0,close,8300,-1,-1,342278.5601238268,1216.5774409182043
2017-05-18_frequency-230.csv,ID 8 WL=355nm,-4.44558268667e-08,2.51073140384e-12,40.0,close,5450,-1,-1,238726.7914141201,847.5873499286722
2017-05-18_frequency-231.csv,ID 8 WL=355nm,-3.02472818e-08,9.98121609625e-12,40.0,close,3700,-1,-1,168269.2649719375,599.9310585992148
2017-05-18_frequency-232.csv,ID 8 WL=355nm,-4.56714571333e-08,8.09142775507e-12,40.0,close,5600,-1,-1,244527.01954908317,869.1512556037413
2017-05-18_frequency-233.csv,ID 8 WL=355nm,-2.48565508e-09,3.21110702221e-11,40.0,close,300,-1,-1,14866.88077295561,199.1782250862986
2017-05-18_frequency-234.csv,ID 8 WL=355nm,-6.38808583333e-08,1.67224196581e-11,40.0,close,7850,-1,-1,327447.7365667873,1165.595568222477
2017-05-18_frequency-235.csv,ID 8 WL=355nm,-7.72127233333e-08,2.36069213485e-11,40.0,close,9500,-1,-1,383793.4319097522,1367.5102418098115
2017-05-18_frequency-236.csv,ID 8 WL=355nm,-5.62403890667e-08,1.06191042527e-11,40.0,close,6900,-1,-1,293564.74191764847,1043.6278850665226
2017-05-18_frequency-237.csv,ID 8 WL=355nm,-8.20581647333e-08,2.03059798318e-11,40.0,close,10100,-1,-1,403433.0829110739,1435.6627328146812
2017-05-18_frequency-238.csv,ID 8 WL=355nm,-2.57784965333e-08,1.14098300301e-11,40.0,close,3150,-1,-1,145048.49707232259,518.9089243013525
2017-05-18_frequency-239.csv,ID 8 WL=355nm,-5.13754214e-08,7.55509347218e-12,40.0,close,6300,-1,-1,271309.7013191391,963.9754579916263
2017-05-18_frequency-24.csv,ID 8 WL=355nm,-8.21556872e-09,3.03772920689e-11,40.0,close,1000,-1,-1,48389.429754255856,248.0363548447128
2017-05-18_frequency-240.csv,ID 8 WL=355nm,-1.66041751333e-09,4.65004079556e-11,40.0,close,200,-1,-1,9953.068919787645,280.9687259275107
2017-05-18_frequency-241.csv,ID 8 WL=355nm,-9.13769661333e-08,2.55503611921e-11,40.0,close,11250,-1,-1,440056.40361979883,1567.0385975182
2017-05-18_frequency-242.csv,ID 8 WL=355nm,-8.32515361333e-08,2.31546809893e-11,40.0,close,10250,-1,-1,408188.09050091816,1453.5082037737595
2017-05-18_frequency-243.csv,ID 8 WL=355nm,-4.28321784667e-08,9.89060063809e-12,40.0,close,5250,-1,-1,230924.10085536147,821.5129942966336
2017-05-18_frequency-244.csv,ID 8 WL=355nm,-5.78691308667e-08,1.15003795263e-11,40.0,close,7100,-1,-1,300905.9272038704,1069.888529414768
2017-05-18_frequency-245.csv,ID 8 WL=355nm,-6.70754434e-08,1.96033490958e-11,40.0,close,8250,-1,-1,341238.0366998992,1215.4932809919865
2017-05-18_frequency-246.csv,ID 8 WL=355nm,-8.77431513333e-08,2.47923204418e-11,40.0,close,10800,-1,-1,425966.98246345884,1516.9651150099512
2017-05-18_frequency-247.csv,ID 8 WL=355nm,-3.79523498667e-08,8.82665478247e-12,40.0,close,4650,-1,-1,207090.04877070888,736.7456526732836
2017-05-18_frequency-248.csv,ID 8 WL=355nm,-2.98562005333e-08,9.76212420782e-12,40.0,close,3650,-1,-1,166264.4916365436,592.7372338622448
2017-05-18_frequency-249.csv,ID 8 WL=355nm,-4.61020868667e-08,6.81069199976e-12,40.0,close,5650,-1,-1,246588.75127059605,876.1477164815684
2017-05-18_frequency-25.csv,ID 8 WL=355nm,-5.29127264e-08,4.88150977738e-12,40.0,close,6500,-1,-1,278341.9969624986,988.4476961982937
2017-05-18_frequency-26.csv,ID 8 WL=355nm,-7.78978045333e-08,2.58382124146e-11,40.0,close,9600,-1,-1,386488.9622425909,1378.0117868383338
2017-05-18_frequency-27.csv,ID 8 WL=355nm,-7.74957739333e-08,2.25144802263e-11,40.0,close,9550,-1,-1,384847.0037968007,1370.7742968660991
2017-05-18_frequency-28.csv,ID 8 WL=355nm,-3.34177944667e-08,3.25677131255e-12,40.0,close,4100,-1,-1,184391.31627115767,654.835787641077
2017-05-18_frequency-29.csv,ID 8 WL=355nm,-6.45890653333e-08,1.9935460756e-11,40.0,close,7950,-1,-1,330452.15343523916,1177.5306857755718
2017-05-18_frequency-30.csv,ID 8 WL=355nm,-8.24616106667e-10,4.51308698957e-11,40.0,close,100,-1,-1,4953.981271233933,271.69894902712275
2017-05-18_frequency-31.csv,ID 8 WL=355nm,-3.58726961333e-08,2.2477828444e-12,40.0,close,4400,-1,-1,196733.7418445256,698.513568130395
2017-05-18_frequency-32.csv,ID 8 WL=355nm,-8.15353069333e-08,2.20579937724e-11,40.0,close,10050,-1,-1,401226.87380936707,1428.485335907849
2017-05-18_frequency-33.csv,ID 8 WL=355nm,-3.99235992e-08,1.02346182811e-11,40.0,close,4900,-1,-1,216753.94136510763,771.4801678976427
2017-05-18_frequency-34.csv,ID 8 WL=355nm,-3.18169397333e-08,1.13806193122e-11,40.0,close,3900,-1,-1,176276.86951812595,628.9513880107637
2017-05-18_frequency-35.csv,ID 8 WL=355nm,-3.71881617333e-09,3.56334476335e-11,40.0,close,450,-1,-1,22169.02595365371,226.53223796430274
2017-05-18_frequency-36.csv,ID 8 WL=355nm,-9.08381388e-08,2.56823300324e-11,40.0,close,11200,-1,-1,437851.0088233132,1559.2927613608151
2017-05-18_frequency-37.csv,ID 8 WL=355nm,-4.39907382667e-08,3.95162426464e-12,40.0,close,5400,-1,-1,236463.83746608783,839.715321769045
2017-05-18_frequency-38.csv,ID 8 WL=355nm,-2.33079847333e-08,3.36793244126e-12,40.0,close,2850,-1,-1,131970.6147451021,468.8836150676635
2017-05-18_frequency-39.csv,ID 8 WL=355nm,-4.48149178e-08,6.7361420086e-12,40.0,close,5500,-1,-1,240416.6192935964,854.2436946045133
2017-05-18_frequency-40.csv,ID 8 WL=355nm,-1.55673602667e-08,1.67572064476e-11,40.0,close,1900,-1,-1,89930.03715678833,333.60536191004525
2017-05-18_frequency-41.csv,ID 8 WL=355nm,-9.97138294667e-08,2.83378406796e-11,40.0,close,12300,-1,-1,471398.9543023126,1678.820047057228
2017-05-18_frequency-42.csv,ID 8 WL=355nm,-5.4933889e-08,5.93653307916e-12,40.0,close,6750,-1,-1,287576.90577323467,1021.370927319408
2017-05-18_frequency-43.csv,ID 8 WL=355nm,-4.52178409333e-08,8.39676670683e-12,40.0,close,5550,-1,-1,242338.01323123256,861.4761192790985
2017-05-18_frequency-44.csv,ID 8 WL=355nm,-5.6981562e-08,1.35779520302e-11,40.0,close,7000,-1,-1,296861.054577456,1056.2281521988148
2017-05-18_frequency-45.csv,ID 8 WL=355nm,-4.35964724e-08,6.45576855017e-12,40.0,close,5350,-1,-1,234577.45759833007,833.4741308200064
2017-05-18_frequency-46.csv,ID 8 WL=355nm,-9.65158126e-08,2.71100645623e-11,40.0,close,11900,-1,-1,459490.373796461,1636.2888770526208
2017-05-18_frequency-47.csv,ID 8 WL=355nm,-4.31802562667e-08,9.49499408788e-12,40.0,close,5300,-1,-1,232569.09989645326,827.2026331641949
2017-05-18_frequency-48.csv,ID 8 WL=355nm,-4.72557258667e-08,4.18810381703e-12,40.0,close,5800,-1,-1,252012.29291574578,894.9223942460102
2017-05-18_frequency-49.csv,ID 8 WL=355nm,-9.49184578e-08,2.68238884546e-11,40.0,close,11700,-1,-1,453480.9261019127,1614.950084995557
2017-05-18_frequency-50.csv,ID 8 WL=355nm,-7.42833405333e-08,1.42657534811e-11,40.0,close,9150,-1,-1,371621.1533363661,1321.1840900588122
2017-05-18_frequency-51.csv,ID 8 WL=355nm,-8.8831207e-08,2.28406959249e-11,40.0,close,10950,-1,-1,430092.08652225626,1530.8265588935353
2017-05-18_frequency-52.csv,ID 8 WL=355nm,-2.49375642667e-08,1.66352523815e-11,40.0,close,3050,-1,-1,140609.0958882447,507.898476530273
